# Pointwise relative error of two-stream fit to Zheleznyak (1982)
# Generated:  2026-05-05T08:42:07
# Command:    Zheleznyak.py --ngroups 8 --threshold 1E-6 --write-to-file zheleznyak
# ngroups=8,  n_kept=6,  threshold=1.0e-06
# RMS relative error = 0.484 %
# 
# Columns:
#   chi            : reduced path length p_O2*r  [Pa m]
#   rel_error_pct  : |K_twostream - K_zheleznyak| / K_zheleznyak * 100  [%]
#
#                    chi           rel_error_pct
          5.23202639e+02          4.39676222e-01
          5.25286062e+02          4.25229770e-01
          5.27377781e+02          4.10626175e-01
          5.29477830e+02          3.95870393e-01
          5.31586241e+02          3.80967442e-01
          5.33703047e+02          3.65922395e-01
          5.35828284e+02          3.50740382e-01
          5.37961983e+02          3.35426585e-01
          5.40104178e+02          3.19986241e-01
          5.42254904e+02          3.04424636e-01
          5.44414194e+02          2.88747107e-01
          5.46582082e+02          2.72959036e-01
          5.48758604e+02          2.57065853e-01
          5.50943792e+02          2.41073032e-01
          5.53137682e+02          2.24986089e-01
          5.55340307e+02          2.08810583e-01
          5.57551704e+02          1.92552109e-01
          5.59771907e+02          1.76216302e-01
          5.62000951e+02          1.59808833e-01
          5.64238871e+02          1.43335405e-01
          5.66485703e+02          1.26801755e-01
          5.68741481e+02          1.10213649e-01
          5.71006242e+02          9.35768848e-02
          5.73280022e+02          7.68972838e-02
          5.75562856e+02          6.01806943e-02
          5.77854780e+02          4.34329877e-02
          5.80155831e+02          2.66600567e-02
          5.82466045e+02          9.86781382e-03
          5.84785458e+02          6.93781050e-03
          5.87114107e+02          2.37508699e-02
          5.89452029e+02          4.05654041e-02
          5.91799261e+02          5.73754401e-02
          5.94155839e+02          7.41749950e-02
          5.96521802e+02          9.09580772e-02
          5.98897186e+02          1.07718688e-01
          6.01282029e+02          1.24450826e-01
          6.03676368e+02          1.41148483e-01
          6.06080242e+02          1.57805655e-01
          6.08493689e+02          1.74416335e-01
          6.10916745e+02          1.90974520e-01
          6.13349451e+02          2.07474213e-01
          6.15791844e+02          2.23909423e-01
          6.18243962e+02          2.40274167e-01
          6.20705845e+02          2.56562474e-01
          6.23177531e+02          2.72768385e-01
          6.25659060e+02          2.88885954e-01
          6.28150470e+02          3.04909255e-01
          6.30651801e+02          3.20832376e-01
          6.33163093e+02          3.36649428e-01
          6.35684384e+02          3.52354545e-01
          6.38215716e+02          3.67941882e-01
          6.40757128e+02          3.83405623e-01
          6.43308659e+02          3.98739979e-01
          6.45870351e+02          4.13939190e-01
          6.48442244e+02          4.28997530e-01
          6.51024378e+02          4.43909305e-01
          6.53616795e+02          4.58668857e-01
          6.56219534e+02          4.73270566e-01
          6.58832638e+02          4.87708852e-01
          6.61456147e+02          5.01978175e-01
          6.64090104e+02          5.16073040e-01
          6.66734548e+02          5.29987996e-01
          6.69389524e+02          5.43717640e-01
          6.72055071e+02          5.57256618e-01
          6.74731233e+02          5.70599625e-01
          6.77418051e+02          5.83741412e-01
          6.80115569e+02          5.96676781e-01
          6.82823828e+02          6.09400594e-01
          6.85542872e+02          6.21907770e-01
          6.88272743e+02          6.34193286e-01
          6.91013484e+02          6.46252183e-01
          6.93765139e+02          6.58079567e-01
          6.96527752e+02          6.69670607e-01
          6.99301365e+02          6.81020541e-01
          7.02086023e+02          6.92124675e-01
          7.04881770e+02          7.02978387e-01
          7.07688650e+02          7.13577128e-01
          7.10506707e+02          7.23916421e-01
          7.13335985e+02          7.33991869e-01
          7.16176530e+02          7.43799149e-01
          7.19028386e+02          7.53334020e-01
          7.21891598e+02          7.62592322e-01
          7.24766212e+02          7.71569977e-01
          7.27652272e+02          7.80262993e-01
          7.30549825e+02          7.88667464e-01
          7.33458917e+02          7.96779570e-01
          7.36379592e+02          8.04595583e-01
          7.39311898e+02          8.12111865e-01
          7.42255880e+02          8.19324870e-01
          7.45211586e+02          8.26231149e-01
          7.48179061e+02          8.32827346e-01
          7.51158353e+02          8.39110203e-01
          7.54149508e+02          8.45076562e-01
          7.57152575e+02          8.50723364e-01
          7.60167600e+02          8.56047654e-01
          7.63194631e+02          8.61046576e-01
          7.66233716e+02          8.65717385e-01
          7.69284902e+02          8.70057436e-01
          7.72348239e+02          8.74064195e-01
          7.75423774e+02          8.77735237e-01
          7.78511556e+02          8.81068247e-01
          7.81611633e+02          8.84061019e-01
          7.84724056e+02          8.86711464e-01
          7.87848872e+02          8.89017605e-01
          7.90986131e+02          8.90977581e-01
          7.94135883e+02          8.92589646e-01
          7.97298178e+02          8.93852176e-01
          8.00473065e+02          8.94763662e-01
          8.03660595e+02          8.95322718e-01
          8.06860817e+02          8.95528078e-01
          8.10073783e+02          8.95378600e-01
          8.13299543e+02          8.94873264e-01
          8.16538149e+02          8.94011176e-01
          8.19789650e+02          8.92791567e-01
          8.23054100e+02          8.91213797e-01
          8.26331548e+02          8.89277350e-01
          8.29622048e+02          8.86981843e-01
          8.32925651e+02          8.84327021e-01
          8.36242408e+02          8.81312758e-01
          8.39572373e+02          8.77939062e-01
          8.42915599e+02          8.74206073e-01
          8.46272137e+02          8.70114063e-01
          8.49642041e+02          8.65663441e-01
          8.53025364e+02          8.60854747e-01
          8.56422160e+02          8.55688659e-01
          8.59832482e+02          8.50165991e-01
          8.63256385e+02          8.44287695e-01
          8.66693921e+02          8.38054859e-01
          8.70145146e+02          8.31468710e-01
          8.73610114e+02          8.24530614e-01
          8.77088879e+02          8.17242077e-01
          8.80581498e+02          8.09604744e-01
          8.84088024e+02          8.01620403e-01
          8.87608513e+02          7.93290980e-01
          8.91143021e+02          7.84618544e-01
          8.94691603e+02          7.75605306e-01
          8.98254317e+02          7.66253620e-01
          9.01831217e+02          7.56565981e-01
          9.05422360e+02          7.46545029e-01
          9.09027804e+02          7.36193547e-01
          9.12647605e+02          7.25514460e-01
          9.16281820e+02          7.14510838e-01
          9.19930507e+02          7.03185895e-01
          9.23593723e+02          6.91542990e-01
          9.27271526e+02          6.79585625e-01
          9.30963974e+02          6.67317448e-01
          9.34671126e+02          6.54742249e-01
          9.38393040e+02          6.41863966e-01
          9.42129775e+02          6.28686679e-01
          9.45881390e+02          6.15214614e-01
          9.49647944e+02          6.01452141e-01
          9.53429496e+02          5.87403773e-01
          9.57226107e+02          5.73074171e-01
          9.61037836e+02          5.58468136e-01
          9.64864744e+02          5.43590616e-01
          9.68706891e+02          5.28446701e-01
          9.72564337e+02          5.13041626e-01
          9.76437144e+02          4.97380767e-01
          9.80325373e+02          4.81469645e-01
          9.84229084e+02          4.65313922e-01
          9.88148341e+02          4.48919404e-01
          9.92083204e+02          4.32292036e-01
          9.96033737e+02          4.15437907e-01
          1.00000000e+03          3.98363245e-01
